PlantSpecies,FungalGenus,PlantFamily,PLANTLIFEHISTORY,FUNGROUP,LOCATION,DOMESTICATED,Plant_Lat,Plant_Long,Fung_Lat,Fung_Long,Soil_Lat,Soil_Long
NA,NA,pinaceae,perennial,nonNwood,lab,NA,41.76473,-8.58274,NA,NA,41.84583,-8.41922
NA,NA,pinaceae,perennial,nonNwood,lab,NA,41.76473,-8.58274,NA,NA,41.84583,-8.41922
NA,NA,pinaceae,perennial,nonNwood,lab,NA,41.76473,-8.58274,NA,NA,41.84583,-8.41922
oryza_sativa,rhizophagus,poaceae,annual_biennial,C3grass,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
oryza_sativa,rhizophagus,poaceae,annual_biennial,C3grass,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
oryza_sativa,rhizophagus,poaceae,annual_biennial,C3grass,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
oryza_sativa,rhizophagus,poaceae,annual_biennial,C3grass,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
oryza_sativa,rhizophagus,poaceae,annual_biennial,C3grass,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
oryza_sativa,rhizophagus,poaceae,annual_biennial,C3grass,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
oryza_sativa,rhizophagus,poaceae,annual_biennial,C3grass,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
oryza_sativa,rhizophagus,poaceae,annual_biennial,C3grass,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
oryza_sativa,rhizophagus,poaceae,annual_biennial,C3grass,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
oryza_sativa,rhizophagus,poaceae,annual_biennial,C3grass,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
oryza_sativa,rhizophagus,poaceae,annual_biennial,C3grass,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
oryza_sativa,rhizophagus,poaceae,annual_biennial,C3grass,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
oryza_sativa,rhizophagus,poaceae,annual_biennial,C3grass,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
oryza_sativa,rhizophagus,poaceae,annual_biennial,C3grass,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
oryza_sativa,rhizophagus,poaceae,annual_biennial,C3grass,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
oryza_sativa,rhizophagus,poaceae,annual_biennial,C3grass,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
triticum_aestivum,rhizophagus,poaceae,annual_biennial,C3grass,field,DOMESTICATED,NA,NA,NA,NA,NA,NA
triticum_aestivum,rhizophagus,poaceae,annual_biennial,C3grass,field,DOMESTICATED,NA,NA,NA,NA,NA,NA
triticum_aestivum,rhizophagus,poaceae,annual_biennial,C3grass,field,DOMESTICATED,NA,NA,NA,NA,NA,NA
triticum_aestivum,rhizophagus,poaceae,annual_biennial,C3grass,field,DOMESTICATED,NA,NA,NA,NA,NA,NA
NA,NA,salicaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
NA,NA,salicaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
medicago_truncatula,funneliformis,fabaceae,annual_biennial,Nfixforb,lab,WILD,NA,NA,NA,NA,NA,NA
medicago_truncatula,racocetra,fabaceae,annual_biennial,Nfixforb,lab,WILD,NA,NA,NA,NA,NA,NA
medicago_truncatula,rhizophagus,fabaceae,annual_biennial,Nfixforb,lab,WILD,NA,NA,NA,NA,NA,NA
NA,NA,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
NA,NA,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
NA,NA,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
NA,NA,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
NA,NA,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
NA,NA,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
NA,NA,betulaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
solanum_tuberosum,NA,solanaceae,perennial,nonNforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
solanum_tuberosum,NA,solanaceae,perennial,nonNforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
eucalyptus_globulus,NA,myrtaceae,perennial,nonNwood,field,WILD,-35.308056,149.124444,51.809167,-0.355278,9.4969,36.8961
eragrostis_tef,funneliformis,poaceae,annual_biennial,C4grass,lab,DOMESTICATED,NA,NA,51.809168,-0.355277,56.73414,-2.511396
eragrostis_tef,glomus,poaceae,annual_biennial,C4grass,lab,DOMESTICATED,NA,NA,51.809168,-0.355277,56.73414,-2.511396
eragrostis_tef,funneliformis,poaceae,annual_biennial,C4grass,lab,DOMESTICATED,NA,NA,51.809168,-0.355277,56.73414,-2.511396
eragrostis_tef,glomus,poaceae,annual_biennial,C4grass,lab,DOMESTICATED,NA,NA,51.809168,-0.355277,56.73414,-2.511396
eragrostis_tef,funneliformis,poaceae,annual_biennial,C4grass,lab,DOMESTICATED,NA,NA,51.809168,-0.355277,56.73414,-2.511396
leymus_arenarius,rhizophagus,poaceae,perennial,C3grass,lab,WILD,63.4166,-18.66,NA,NA,63.4166,-18.66
leymus_arenarius,NA,poaceae,perennial,C3grass,lab,WILD,63.4166,-18.66,NA,NA,63.4166,-18.66
eragrostis_tef,glomus,poaceae,annual_biennial,C4grass,lab,DOMESTICATED,NA,NA,51.809168,-0.355277,56.73414,-2.511396
populus_trichocarpa,laccaria,salicaceae,perennial,nonNwood,lab,NA,51.4167,9.65,52.2111,5.2922,52.8942,8.4313
NA,NA,salicaceae,perennial,nonNwood,lab,NA,52.24677,17.09013,52.24677,17.09013,NA,NA
NA,NA,salicaceae,perennial,nonNwood,lab,NA,52.24677,17.09013,52.24677,17.09013,NA,NA
quercus_robur,cortinarius,fagaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
quercus_robur,laccaria,fagaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
quercus_robur,hebeloma,fagaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
quercus_robur,hebeloma,fagaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
quercus_robur,laccaria,fagaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
quercus_robur,cortinarius,fagaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
